priceTime,priceBinance,priceHuobi,diffPer
01:44:13,17952.78000000,17951.39,8e-05
01:44:14,17950.00000000,17948.84,6e-05
01:44:15,17950.00000000,17948.83,7e-05
01:44:16,17952.78000000,17948.83,0.00022
01:44:17,17954.57000000,17952.41,0.00012
01:44:18,17955.35000000,17952.41,0.00016
01:44:19,17956.81000000,17956.01,4e-05
01:44:20,17955.35000000,17956.01,4e-05
01:44:21,17956.28000000,17954.57,0.0001
01:44:23,17956.27000000,17954.57,9e-05
01:44:24,17956.27000000,17953.13,0.00017
01:44:25,17954.75000000,17956.75,0.00011
01:44:26,17956.30000000,17958.07,0.0001
01:44:27,17961.32000000,17962.34,6e-05
01:44:28,17960.70000000,17962.33,9e-05
01:44:29,17950.63000000,17955.61,0.00028
01:44:30,17953.05000000,17953.54,3e-05
01:44:31,17954.65000000,17953.54,6e-05
01:44:33,17954.64000000,17953.54,6e-05
01:44:34,17956.59000000,17953.55,0.00017
01:44:35,17953.06000000,17953.55,3e-05
01:44:36,17954.63000000,17953.55,6e-05
01:44:37,17953.07000000,17953.55,3e-05
01:44:38,17954.54000000,17953.54,6e-05
01:44:39,17950.65000000,17953.54,0.00016
01:44:40,17954.64000000,17953.54,6e-05
01:44:41,17966.53000000,17969.03,0.00014
01:44:42,17965.93000000,17967.63,9e-05
01:44:44,17967.55000000,17967.32,1e-05
01:44:45,17967.56000000,17967.32,1e-05
01:44:46,17967.55000000,17967.63,0.0
01:44:47,17967.56000000,17967.63,0.0
01:44:48,17965.75000000,17967.63,0.0001
01:44:49,17964.73000000,17967.63,0.00016
01:44:50,17967.83000000,17967.64,1e-05
01:44:51,17971.54000000,17973.31,0.0001
01:44:52,17982.14000000,17984.46,0.00013
01:44:54,17984.18000000,17984.46,2e-05
01:44:55,17990.79000000,17996.34,0.00031
01:44:56,17994.98000000,17999.29,0.00024
01:44:57,17993.26000000,17994.3,6e-05
01:44:58,17993.00000000,17996.3,0.00018
01:44:59,17990.60000000,17992.96,0.00013
01:45:00,17996.18000000,17992.96,0.00018
01:45:01,17984.18000000,17991.53,0.00041
01:45:02,17987.99000000,17988.42,2e-05
01:45:04,17989.69000000,17988.42,7e-05
01:45:05,17987.98000000,17981.95,0.00034
01:45:06,17980.66000000,17977.09,0.0002
01:45:07,17976.51000000,17977.08,3e-05
01:45:08,17976.52000000,17975.69,5e-05
01:45:09,17969.58000000,17974.28,0.00026
01:45:10,17972.78000000,17974.29,8e-05
01:45:11,17972.78000000,17983.81,0.00061
01:45:12,17987.98000000,18000.0,0.00067
01:45:13,17997.92000000,17997.54,2e-05
01:45:15,17996.17000000,17997.54,8e-05
01:45:16,17999.99000000,17999.99,0
01:45:17,17997.30000000,17999.98,0.00015
01:45:18,17997.43000000,17998.59,6e-05
01:45:19,18001.85000000,17998.59,0.00018
01:45:20,18004.75000000,18004.01,4e-05
01:45:21,18007.21000000,18004.12,0.00017
01:45:22,18007.98000000,18006.3,9e-05
01:45:23,18011.33000000,18006.3,0.00028
01:45:25,18020.74000000,18023.06,0.00013
01:45:26,18024.03000000,18029.17,0.00029
01:45:27,18022.10000000,18022.27,1e-05
01:45:28,18030.83000000,18025.94,0.00027
01:45:29,18020.25000000,18020.82,3e-05
01:45:30,18024.31000000,18019.86,0.00025
01:45:31,18028.53000000,18025.9,0.00015
01:45:32,18031.37000000,18027.79,0.0002
01:45:33,18033.96000000,18032.76,7e-05
01:45:35,18027.47000000,18032.75,0.00029
01:45:36,18030.47000000,18027.03,0.00019
01:45:37,18030.35000000,18024.64,0.00032
01:45:38,18016.22000000,18022.32,0.00034
01:45:39,18000.01000000,18001.94,0.00011
01:45:40,17998.49000000,18000.57,0.00012
01:45:41,17997.31000000,17991.18,0.00034
01:45:42,17981.37000000,17984.49,0.00017
01:45:43,17982.27000000,17984.49,0.00012
01:45:45,17982.27000000,17980.33,0.00011
01:45:46,17978.65000000,17980.32,9e-05
01:45:47,17978.36000000,17978.89,3e-05
01:45:48,17980.14000000,17980.35,1e-05
01:45:49,17981.36000000,17983.93,0.00014
01:45:50,17978.11000000,17982.15,0.00022
01:45:51,17979.56000000,17983.9,0.00024
01:45:52,17985.24000000,17993.09,0.00044
01:45:53,17980.39000000,17983.89,0.00019
01:45:54,17975.00000000,17981.55,0.00036
01:45:56,17979.44000000,17983.89,0.00025
01:45:57,17983.15000000,17982.07,6e-05
01:45:58,17978.81000000,17975.02,0.00021
01:45:59,17975.01000000,17975.02,0.0
01:46:00,17976.99000000,17977.93,5e-05
01:46:01,17975.25000000,17977.93,0.00015
01:46:02,17974.97000000,17973.92,6e-05
01:46:03,17970.98000000,17966.96,0.00022
01:46:04,17969.42000000,17966.96,0.00014
01:46:05,17965.01000000,17966.96,0.00011
01:46:07,17970.09000000,17966.95,0.00017
01:46:08,17964.89000000,17962.25,0.00015
01:46:09,17962.75000000,17965.39,0.00015
01:46:10,17964.74000000,17965.39,4e-05
01:46:11,17966.56000000,17965.38,7e-05
01:46:12,17964.83000000,17965.39,3e-05
01:46:13,17968.98000000,17965.39,0.0002
01:46:14,17966.57000000,17965.39,7e-05
01:46:15,17970.63000000,17972.75,0.00012
01:46:17,17980.36000000,17976.65,0.00021
01:46:18,17979.73000000,17978.25,8e-05
01:46:19,17985.10000000,17979.32,0.00032
01:46:20,17981.60000000,17979.32,0.00013
01:46:21,17980.37000000,17979.31,6e-05
01:46:22,17980.37000000,17979.32,6e-05
01:46:23,17983.97000000,17979.31,0.00026
01:46:24,17973.68000000,17981.0,0.00041
01:46:25,17984.52000000,17981.0,0.0002
01:46:26,17981.32000000,17982.52,7e-05
01:46:28,17982.90000000,17982.51,2e-05
01:46:29,17985.59000000,17982.52,0.00017
01:46:30,17983.17000000,17980.76,0.00013
01:46:31,17982.35000000,17984.32,0.00011
01:46:32,17978.36000000,17976.83,9e-05
01:46:33,17973.85000000,17976.83,0.00017
01:46:34,17968.45000000,17972.63,0.00023
01:46:35,17964.05000000,17965.38,7e-05
01:46:36,17963.44000000,17965.27,0.0001
01:46:38,17965.92000000,17962.79,0.00017
01:46:39,17968.91000000,17968.13,4e-05
01:46:40,17967.11000000,17966.65,3e-05
01:46:41,17971.56000000,17966.66,0.00027
01:46:42,17968.42000000,17968.14,2e-05
01:46:43,17967.11000000,17968.14,6e-05
01:46:44,17967.10000000,17966.67,2e-05
01:46:45,17965.98000000,17962.79,0.00018
01:46:46,17966.56000000,17965.62,5e-05
01:46:47,17967.40000000,17964.27,0.00017
01:46:49,17965.62000000,17962.8,0.00016
01:46:50,17973.18000000,17969.32,0.00021
01:46:51,17975.19000000,17969.32,0.00033
01:46:52,17976.68000000,17969.41,0.0004
01:46:53,17976.68000000,17975.52,6e-05
01:46:54,17969.00000000,17969.34,2e-05
01:46:55,17969.67000000,17969.34,2e-05
01:46:56,17960.74000000,17943.33,0.00097
01:46:57,17943.61000000,17939.21,0.00025
01:46:58,17940.89000000,17940.68,1e-05
01:47:00,17943.58000000,17939.2,0.00024
01:47:01,17938.36000000,17932.52,0.00033
01:47:02,17932.91000000,17932.53,2e-05
01:47:03,17938.64000000,17932.53,0.00034
01:47:04,17921.51000000,17934.46,0.00072
01:47:05,17938.63000000,17932.4,0.00035
01:47:06,17930.58000000,17923.08,0.00042
01:47:07,17926.47000000,17931.5,0.00028
01:47:08,17929.80000000,17924.67,0.00029
01:47:10,17932.39000000,17932.54,1e-05
01:47:11,17936.94000000,17932.3,0.00026
01:47:12,17934.95000000,17934.35,3e-05
01:47:13,17941.34000000,17936.11,0.00029
01:47:14,17939.29000000,17937.71,9e-05
01:47:15,17941.33000000,17937.71,0.0002
01:47:16,17939.22000000,17935.82,0.00019
01:47:17,17939.99000000,17944.13,0.00023
01:47:18,17939.99000000,17941.36,8e-05
01:47:20,17939.99000000,17941.36,8e-05
01:47:21,17941.34000000,17941.35,0.0
01:47:22,17938.38000000,17937.05,7e-05
01:47:23,17938.71000000,17937.05,9e-05
01:47:24,17935.75000000,17937.04,7e-05
01:47:25,17935.75000000,17934.36,8e-05
01:47:26,17930.36000000,17927.78,0.00014
01:47:27,17927.02000000,17925.43,9e-05
01:47:28,17925.93000000,17921.3,0.00026
01:47:30,17925.92000000,17923.98,0.00011
01:47:31,17924.98000000,17923.97,6e-05
01:47:32,17931.54000000,17937.74,0.00035
01:47:33,17939.98000000,17937.74,0.00012
01:47:34,17939.55000000,17937.58,0.00011
01:47:35,17936.58000000,17937.59,6e-05
01:47:36,17941.32000000,17938.0,0.00019
01:47:37,17937.75000000,17937.59,1e-05
01:47:38,17937.50000000,17937.59,1e-05
01:47:39,17935.76000000,17932.34,0.00019
01:47:41,17933.04000000,17933.96,5e-05
01:47:42,17936.57000000,17929.03,0.00042
01:47:43,17936.57000000,17941.17,0.00026
01:47:44,17942.26000000,17936.14,0.00034
01:47:45,17942.06000000,17941.0,6e-05
01:47:46,17944.68000000,17939.01,0.00032
01:47:47,17944.51000000,17939.01,0.00031
01:47:48,17944.51000000,17942.75,0.0001
01:47:49,17941.32000000,17942.75,8e-05
01:47:51,17944.50000000,17945.87,8e-05
01:47:52,17946.15000000,17945.88,2e-05
01:47:53,17946.31000000,17941.07,0.00029
01:47:54,17942.12000000,17942.5,2e-05
01:47:55,17933.24000000,17932.68,3e-05
01:47:56,17930.61000000,17932.68,0.00012
01:47:57,17930.26000000,17928.75,8e-05
01:47:58,17928.04000000,17926.52,8e-05
01:47:59,17928.05000000,17925.49,0.00014
01:48:00,17935.86000000,17937.68,0.0001
01:48:02,17936.04000000,17932.76,0.00018
01:48:03,17936.04000000,17937.28,7e-05
01:48:04,17941.14000000,17937.28,0.00022
01:48:05,17942.07000000,17941.86,1e-05
01:48:06,17942.07000000,17941.86,1e-05
01:48:07,17938.80000000,17937.24,9e-05
01:48:08,17938.80000000,17937.26,9e-05
01:48:09,17938.87000000,17937.26,9e-05
01:48:10,17942.06000000,17935.59,0.00036
01:48:12,17937.68000000,17938.74,6e-05
01:48:13,17942.05000000,17938.74,0.00018
01:48:14,17942.05000000,17936.56,0.00031
01:48:15,17938.85000000,17936.59,0.00013
01:48:16,17938.47000000,17936.45,0.00011
01:48:17,17937.67000000,17936.45,7e-05
01:48:18,17937.66000000,17933.17,0.00025
01:48:19,17928.00000000,17926.0,0.00011
01:48:20,17926.98000000,17924.53,0.00014
01:48:21,17926.97000000,17924.53,0.00014
01:48:23,17924.01000000,17924.53,3e-05
01:48:24,17924.00000000,17924.56,3e-05
01:48:25,17930.39000000,17924.54,0.00033
01:48:26,17925.96000000,17920.95,0.00028
01:48:27,17918.58000000,17918.01,3e-05
01:48:28,17913.80000000,17913.32,3e-05
01:48:29,17903.48000000,17901.59,0.00011
01:48:30,17906.24000000,17903.82,0.00014
01:48:31,17913.31000000,17915.7,0.00013
01:48:32,17913.74000000,17914.67,5e-05
01:48:34,17913.41000000,17914.67,7e-05
01:48:35,17916.70000000,17918.01,7e-05
01:48:36,17916.56000000,17914.67,0.00011
01:48:37,17917.04000000,17914.67,0.00013
01:48:38,17917.52000000,17914.67,0.00016
01:48:39,17917.56000000,17919.48,0.00011
01:48:40,17921.16000000,17922.79,9e-05
01:48:41,17922.73000000,17926.95,0.00024
01:48:42,17929.73000000,17932.58,0.00016
01:48:44,17926.90000000,17928.97,0.00012
01:48:45,17934.22000000,17930.47,0.00021
01:48:46,17934.99000000,17936.36,8e-05
01:48:47,17936.77000000,17936.36,2e-05
01:48:48,17942.05000000,17942.9,5e-05
01:48:49,17949.10000000,17947.53,9e-05
01:48:50,17951.03000000,17953.01,0.00011
01:48:51,17957.02000000,17953.01,0.00022
01:48:52,17955.22000000,17954.48,4e-05
01:48:53,17959.07000000,17956.34,0.00015
01:48:55,17960.74000000,17962.52,0.0001
01:48:56,17960.75000000,17949.11,0.00065
01:48:57,17951.19000000,17950.58,3e-05
01:48:58,17956.02000000,17955.02,6e-05
01:48:59,17956.23000000,17958.06,0.0001
01:49:00,17951.50000000,17958.06,0.00037
01:49:01,17956.34000000,17955.02,7e-05
01:49:02,17956.34000000,17955.02,7e-05
01:49:03,17958.47000000,17955.02,0.00019
01:49:04,17957.60000000,17955.02,0.00014
01:49:06,17957.59000000,17955.03,0.00014
01:49:07,17957.60000000,17955.03,0.00014
01:49:08,17956.69000000,17955.01,9e-05
01:49:09,17956.69000000,17952.47,0.00024
01:49:10,17956.70000000,17955.01,9e-05
01:49:11,17956.70000000,17952.46,0.00024
01:49:12,17960.05000000,17957.03,0.00017
01:49:13,17963.78000000,17961.41,0.00013
01:49:14,17967.22000000,17975.86,0.00048
01:49:16,17978.73000000,17985.14,0.00036
01:49:17,17983.14000000,17983.45,2e-05
01:49:18,17984.56000000,17983.47,6e-05
01:49:19,17986.13000000,17983.47,0.00015
01:49:20,17986.13000000,17983.07,0.00017
01:49:21,17990.04000000,17987.75,0.00013
01:49:22,17988.42000000,17987.74,4e-05
01:49:23,17973.84000000,17977.66,0.00021
01:49:24,17974.75000000,17975.88,6e-05
01:49:25,17972.37000000,17971.89,3e-05
01:49:27,17968.77000000,17967.97,4e-05
01:49:28,17971.85000000,17967.97,0.00022
01:49:29,17967.23000000,17965.34,0.00011
01:49:30,17963.20000000,17958.8,0.00025
01:49:31,17963.17000000,17958.8,0.00024
01:49:32,17963.17000000,17958.57,0.00026
01:49:33,17957.19000000,17950.68,0.00036
01:49:34,17958.49000000,17953.53,0.00028
01:49:35,17960.26000000,17963.34,0.00017
01:49:36,17962.75000000,17963.33,3e-05
01:49:38,17969.38000000,17961.45,0.00044
01:49:39,17965.92000000,17967.15,7e-05
01:49:40,17965.95000000,17965.67,2e-05
01:49:41,17970.48000000,17971.03,3e-05
01:49:42,17970.48000000,17969.49,6e-05
01:49:43,17970.50000000,17971.9,8e-05
01:49:44,17972.05000000,17971.9,1e-05
01:49:45,17974.75000000,17979.68,0.00027
01:49:47,17973.97000000,17966.5,0.00042
01:49:48,17973.96000000,17974.8,5e-05
01:49:49,17971.59000000,17973.33,0.0001
01:49:50,17973.98000000,17974.69,4e-05
01:49:51,17973.98000000,17971.33,0.00015
01:49:52,17968.34000000,17963.51,0.00027
01:49:53,17968.34000000,17969.26,5e-05
01:49:54,17968.04000000,17969.26,7e-05
01:49:55,17973.68000000,17969.66,0.00022
01:49:56,17971.70000000,17975.68,0.00022
01:49:58,17973.67000000,17970.75,0.00016
01:49:59,17971.71000000,17970.75,5e-05
01:50:00,17971.72000000,17974.2,0.00014
01:50:01,17973.97000000,17971.44,0.00014
01:50:02,17973.06000000,17966.62,0.00036
01:50:03,17972.06000000,17966.62,0.0003
01:50:04,17965.96000000,17964.05,0.00011
01:50:05,17967.43000000,17968.32,5e-05
01:50:06,17969.12000000,17968.32,4e-05
01:50:07,17967.45000000,17966.86,3e-05
01:50:09,17967.43000000,17966.01,8e-05
01:50:10,17967.43000000,17967.52,1e-05
01:50:11,17965.17000000,17965.58,2e-05
01:50:12,17965.17000000,17965.59,2e-05
01:50:13,17965.35000000,17967.96,0.00015
01:50:14,17965.38000000,17968.07,0.00015
01:50:15,17971.07000000,17968.07,0.00017
01:50:16,17973.45000000,17972.57,5e-05
01:50:17,17975.98000000,17976.25,2e-05
01:50:19,17975.99000000,17976.25,1e-05
01:50:20,17988.44000000,17979.94,0.00047
01:50:21,17982.69000000,17979.88,0.00016
01:50:22,17980.36000000,17984.14,0.00021
01:50:23,17982.68000000,17981.4,7e-05
01:50:24,17986.85000000,17986.95,1e-05
01:50:25,17986.84000000,17973.6,0.00074
01:50:26,17982.69000000,17982.88,1e-05
01:50:27,17982.69000000,17982.87,1e-05
01:50:28,17983.27000000,17983.91,4e-05
01:50:30,17983.95000000,17982.88,6e-05
01:50:31,17983.96000000,17982.88,6e-05
01:50:32,17986.77000000,17982.88,0.00022
